algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,auto,0.5,auto,1000,1000,100,1.0,1,1,88.3321844179,True,True,False,True
batch,auto,0.5,auto,1000,1000,200,1.0,1,1,88.1462809948,True,True,False,True
batch,auto,0.5,auto,1000,1000,500,1.0,1,1,88.0951289749,True,True,False,True
batch,auto,0.5,0.01,1000,1000,100,1.0,1,1,87.4350551194,True,True,False,True
batch,auto,0.5,0.005,1000,1000,200,1.0,1,1,87.4951293686,True,True,False,True
batch,auto,0.5,0.002,1000,1000,500,1.0,1,1,88.2110834899,True,True,False,True
batch,auto,0.5,0.02,1000,1000,100,1.0,1,1,87.5815964321,True,True,False,True
batch,auto,0.5,0.01,1000,1000,200,1.0,1,1,87.5929256708,True,True,False,True
batch,auto,0.5,0.004,1000,1000,500,1.0,1,1,87.9711122072,True,True,False,True
batch,auto,0.5,0.05,1000,1000,100,1.0,1,1,88.4516596245,True,True,False,True
batch,auto,0.5,0.025,1000,1000,200,1.0,1,1,88.1460734051,True,True,False,True
batch,auto,0.5,0.01,1000,1000,500,1.0,1,1,88.1523683576,True,True,False,True
batch,0.01,0.5,auto,1000,1000,100,1.0,1,1,88.3322010985,True,True,False,True
batch,0.005,0.5,auto,1000,1000,200,1.0,1,1,88.1486012425,True,True,False,True
batch,0.002,0.5,auto,1000,1000,500,1.0,1,1,88.0993636022,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,100,1.0,1,1,87.4352059091,True,True,False,True
batch,0.005,0.5,0.005,1000,1000,200,1.0,1,1,87.7161121057,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,88.2151625758,True,True,False,True
batch,0.01,0.5,0.02,1000,1000,100,1.0,1,1,87.5819159298,True,True,False,True
batch,0.005,0.5,0.01,1000,1000,200,1.0,1,1,87.5950916912,True,True,False,True
batch,0.002,0.5,0.004,1000,1000,500,1.0,1,1,87.9749239859,True,True,False,True
batch,0.01,0.5,0.05,1000,1000,100,1.0,1,1,88.4912786235,True,True,False,True
batch,0.005,0.5,0.025,1000,1000,200,1.0,1,1,88.1479460827,True,True,False,True
batch,0.002,0.5,0.01,1000,1000,500,1.0,1,1,88.1554775801,True,True,False,True
batch,0.02,0.5,auto,1000,1000,100,1.0,1,1,88.2443241829,True,True,False,True
